CommitId;RefactoringType;RefactoringDetail
b8aac252c343e301bec32630cc6357d834501f5f;Pull Up Attribute;Pull Up Attribute	private jsonDataField : JSyntaxTextArea from class org.apache.jmeter.extractor.json.render.RenderAsJsonRenderer to private jsonDataField : JSyntaxTextArea from class org.apache.jmeter.extractor.json.render.AbstractRenderAsJsonRenderer
b8aac252c343e301bec32630cc6357d834501f5f;Pull Up Attribute;Pull Up Attribute	private rightSide : JTabbedPane from class org.apache.jmeter.extractor.json.render.RenderAsJsonRenderer to private rightSide : JTabbedPane from class org.apache.jmeter.extractor.json.render.AbstractRenderAsJsonRenderer
b8aac252c343e301bec32630cc6357d834501f5f;Pull Up Attribute;Pull Up Attribute	private sampleResult : SampleResult from class org.apache.jmeter.extractor.json.render.RenderAsJsonRenderer to private sampleResult : SampleResult from class org.apache.jmeter.extractor.json.render.AbstractRenderAsJsonRenderer
b8aac252c343e301bec32630cc6357d834501f5f;Pull Up Method;Pull Up Method	private executeAndJSonPathTester(textToParse String) : void from class org.apache.jmeter.extractor.json.render.RenderAsJsonRenderer to protected executeTester(textToParse String) : void from class org.apache.jmeter.extractor.json.render.AbstractRenderAsJsonRenderer
b8aac252c343e301bec32630cc6357d834501f5f;Pull Up Method;Pull Up Method	private createJSonPathExtractorPanel() : JPanel from class org.apache.jmeter.extractor.json.render.RenderAsJsonRenderer to private createExtractorPanel() : JPanel from class org.apache.jmeter.extractor.json.render.AbstractRenderAsJsonRenderer
b8aac252c343e301bec32630cc6357d834501f5f;Pull Up Method;Pull Up Method	private createJSonPathExtractorTasksPanel() : JPanel from class org.apache.jmeter.extractor.json.render.RenderAsJsonRenderer to private createTechnologyExtractorTasksPanel() : JPanel from class org.apache.jmeter.extractor.json.render.AbstractRenderAsJsonRenderer
0b3d62faf9f29c1da5ed9514f1611347086b4a22;Extract Variable;Extract Variable	locale : Locale in method public suite() : Test from class org.apache.jmeter.testbeans.gui.PackageTest
0b3d62faf9f29c1da5ed9514f1611347086b4a22;Extract Variable;Extract Variable	locale : Locale in method public suite() : Test from class org.apache.jmeter.testbeans.gui.PackageTest
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Attribute Type;Change Attribute Type	isInverted : Boolean to isInverted : InvertType in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Attribute Type;Change Attribute Type	isValidation : Boolean to isValidation : ValidationType in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Attribute Type;Change Attribute Type	isRegex : Boolean to isRegex : ComparisonType in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Attribute Type;Change Attribute Type	isExpectedNull : Boolean to isExpectedNull : ResultNullity in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Parameter Type;Change Parameter Type	isInverted : Boolean to isInverted : InvertType in method public TestAssertion(isInverted InvertType, responseData String, jmesPath String, isValidation ValidationType, isRegex ComparisonType, isExpectedNull ResultNullity, expectedValue String, resultType ResultType, failureMessage String) in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Parameter Type;Change Parameter Type	isValidation : Boolean to isValidation : ValidationType in method public TestAssertion(isInverted InvertType, responseData String, jmesPath String, isValidation ValidationType, isRegex ComparisonType, isExpectedNull ResultNullity, expectedValue String, resultType ResultType, failureMessage String) in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Parameter Type;Change Parameter Type	isRegex : Boolean to isRegex : ComparisonType in method public TestAssertion(isInverted InvertType, responseData String, jmesPath String, isValidation ValidationType, isRegex ComparisonType, isExpectedNull ResultNullity, expectedValue String, resultType ResultType, failureMessage String) in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Parameter Type;Change Parameter Type	isExpectedNull : Boolean to isExpectedNull : ResultNullity in method public TestAssertion(isInverted InvertType, responseData String, jmesPath String, isValidation ValidationType, isRegex ComparisonType, isExpectedNull ResultNullity, expectedValue String, resultType ResultType, failureMessage String) in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Parameter Type;Change Parameter Type	isFailure : Boolean to resultType : ResultType in method public TestAssertion(isInverted InvertType, responseData String, jmesPath String, isValidation ValidationType, isRegex ComparisonType, isExpectedNull ResultNullity, expectedValue String, resultType ResultType, failureMessage String) in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Rename Parameter;Rename Parameter	isFailure : Boolean to resultType : ResultType in method public TestAssertion(isInverted InvertType, responseData String, jmesPath String, isValidation ValidationType, isRegex ComparisonType, isExpectedNull ResultNullity, expectedValue String, resultType ResultType, failureMessage String) in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Rename Attribute;Rename Attribute	isFailure : Boolean to resultType : ResultType in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
79a8b741e569a2d2c6d02fd41ce05ff7fa8d8d2d;Change Attribute Type;Change Attribute Type	isFailure : Boolean to resultType : ResultType in class org.apache.jmeter.assertions.jmespath.TestJMESPathAssertion.TestAssertion
dad60d727d7283f016fc42716f2577142dcb31c8;Replace Variable With Attribute;Replace Variable With Attribute	mapper : ObjectMapper to OBJECT_MAPPER : ObjectMapper in method public splitJson(jsonNode JsonNode) : List<String> in class org.apache.jmeter.extractor.json.jmespath.JMESPathExtractor
c1c6f9c227752847253f1cd58ac9087176d88ea2;Change Return Type;Change Return Type	void to boolean in method private checkResult(mapper ObjectMapper, jsonNode JsonNode, result AssertionResult, invert boolean) : boolean in class org.apache.jmeter.assertions.jmespath.JMESPathAssertion
fcd5d58fc6761384ac2da7f9d6574be02159fdc4;Rename Parameter;Rename Parameter	subj : JsonNode to jsonNode : JsonNode in method private isEquals(mapper ObjectMapper, jsonNode JsonNode) : boolean in class org.apache.jmeter.assertions.jmespath.JMESPathAssertion
1f7f6b4a3b05b7c7a63a9f531b93c2dd5723090b;Rename Attribute;Rename Attribute	ATTEMPT_REDIRECT_DISABLING : boolean to USE_REDIRECT_DISABLING : boolean in class org.apache.jmeter.protocol.http.proxy.ProxyControl
18950d8aafd0a6875572266e9d121cb3fc7663c5;Rename Method;Rename Method	public threadFinished() : void renamed to public testEnded(host String) : void in class org.apache.jmeter.extractor.json.jmespath.JMESPathExtractor
54dea7f2cf1c964a6aefac6dfc10856fe9e82c4e;Move Class;Move Class	org.apache.jmeter.assertions.TestJSONPathAssertionGui moved to org.apache.jmeter.assertions.gui.TestJSONPathAssertionGui
54dea7f2cf1c964a6aefac6dfc10856fe9e82c4e;Move And Rename Class;Move And Rename Class	org.apache.jmeter.extractor.json.jmespath.JMESPathExtractor.JMESCacheLoader moved and renamed to org.apache.jmeter.extractor.json.jmespath.JMESPathCache.JMESPathCacheLoader
54dea7f2cf1c964a6aefac6dfc10856fe9e82c4e;Extract Method;Extract Method	protected initFields() : void extracted from public init() : void in class org.apache.jmeter.assertions.gui.JSONPathAssertionGui
54dea7f2cf1c964a6aefac6dfc10856fe9e82c4e;Extract Attribute;Extract Attribute	private JSON_ASSERTION_TITLE : String in class org.apache.jmeter.assertions.gui.JSONPathAssertionGui
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Extract Variable;Extract Variable	testType : int in method private evaluateResponse(response SampleResult) : AssertionResult from class org.apache.jmeter.assertions.ResponseAssertion
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Variable;Rename Variable	s : SMIMESignedParser to signedParser : SMIMESignedParser in method public getResult(testElement SMIMEAssertionTestElement, response SampleResult, name String) : AssertionResult in class org.apache.jmeter.assertions.SMIMEAssertion
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	INPUTVAL : String to INPUT_VAL_NAME : String in class org.apache.jmeter.control.gui.ForeachControlPanel
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	START_INDEX : String to START_INDEX_NAME : String in class org.apache.jmeter.control.gui.ForeachControlPanel
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	END_INDEX : String to END_INDEX_NAME : String in class org.apache.jmeter.control.gui.ForeachControlPanel
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	RETURNVAL : String to RETURN_VAL_NAME : String in class org.apache.jmeter.control.gui.ForeachControlPanel
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	REGEX : String to REGEX_PROP : String in class org.apache.jmeter.extractor.RegexExtractor
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	REFNAME : String to REFNAME_PROP : String in class org.apache.jmeter.extractor.RegexExtractor
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	MATCH_NUMBER : String to MATCH_NUMBER_PROP : String in class org.apache.jmeter.extractor.RegexExtractor
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	DEFAULT : String to DEFAULT_PROP : String in class org.apache.jmeter.extractor.RegexExtractor
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	DEFAULT_EMPTY_VALUE : String to DEFAULT_EMPTY_VALUE_PROP : String in class org.apache.jmeter.extractor.RegexExtractor
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Rename Attribute;Rename Attribute	TEMPLATE : String to TEMPLATE_PROP : String in class org.apache.jmeter.extractor.RegexExtractor
bb86cdb1ab4c597dbf7cfa352e0d86470c3c89a2;Change Variable Type;Change Variable Type	supportsControllerDiscrimination : Boolean to supportsControllerDiscrimination : boolean in method public checkResult(dataContext DataContext, result ResultData) : boolean in class org.apache.jmeter.report.dashboard.HtmlTemplateExporter.EmptyGraphChecker
9565649af6614353d07107d9870d8d0eb8aedb3f;Extract Method;Extract Method	private writeMetrics(currentMetrics List<MetricTuple>) : void extracted from public writeAndSendMetrics() : void in class org.apache.jmeter.visualizers.backend.graphite.PickleGraphiteMetricsSender
9565649af6614353d07107d9870d8d0eb8aedb3f;Parameterize Variable;Parameterize Variable	copyMetrics : List<MetricTuple> to currentMetrics : List<MetricTuple> in method private writeMetrics(currentMetrics List<MetricTuple>) : void in class org.apache.jmeter.visualizers.backend.graphite.PickleGraphiteMetricsSender
9565649af6614353d07107d9870d8d0eb8aedb3f;Rename Variable;Rename Variable	tempMetrics : List<MetricTuple> to currentMetrics : List<MetricTuple> in method public writeAndSendMetrics() : void in class org.apache.jmeter.visualizers.backend.graphite.PickleGraphiteMetricsSender
9565649af6614353d07107d9870d8d0eb8aedb3f;Extract Method;Extract Method	private writeMetrics(currentMetrics List<MetricTuple>) : void extracted from public writeAndSendMetrics() : void in class org.apache.jmeter.visualizers.backend.graphite.TextGraphiteMetricsSender
9565649af6614353d07107d9870d8d0eb8aedb3f;Parameterize Variable;Parameterize Variable	copyMetrics : List<MetricTuple> to currentMetrics : List<MetricTuple> in method private writeMetrics(currentMetrics List<MetricTuple>) : void in class org.apache.jmeter.visualizers.backend.graphite.TextGraphiteMetricsSender
9565649af6614353d07107d9870d8d0eb8aedb3f;Rename Variable;Rename Variable	tempMetrics : List<MetricTuple> to currentMetrics : List<MetricTuple> in method public writeAndSendMetrics() : void in class org.apache.jmeter.visualizers.backend.graphite.TextGraphiteMetricsSender
19f970ecba2b73cc38723462f2e2ec26080cf160;Extract Variable;Extract Variable	name : String in method public addMetric(timestamp long, contextName String, metricName String, metricValue String) : void from class org.apache.jmeter.visualizers.backend.graphite.PickleGraphiteMetricsSender
19f970ecba2b73cc38723462f2e2ec26080cf160;Extract Variable;Extract Variable	name : String in method public addMetric(timestamp long, contextName String, metricName String, metricValue String) : void from class org.apache.jmeter.visualizers.backend.graphite.TextGraphiteMetricsSender
5ec8e857b1536d3593888a2934333c1555681ff0;Inline Variable;Inline Variable	cumulatedMetrics : SamplerMetric in method public handleSampleResults(sampleResults List<SampleResult>, context BackendListenerContext) : void from class org.apache.jmeter.visualizers.backend.graphite.GraphiteBackendListenerClient
974a3e85fd76039adbb34a5682bb522807e79e7f;Change Attribute Type;Change Attribute Type	PORT_OPT : int to PORT_OPT : CLOptionDescriptor in class org.apache.jmeter.protocol.http.control.HttpMirrorServer
974a3e85fd76039adbb34a5682bb522807e79e7f;Change Attribute Type;Change Attribute Type	LOGLEVEL_OPT : int to LOGLEVEL_OPT : CLOptionDescriptor in class org.apache.jmeter.protocol.http.control.HttpMirrorServer
974a3e85fd76039adbb34a5682bb522807e79e7f;Extract Method;Extract Method	private getHttpPort(args String[], parser CLArgsParser) : int extracted from public main(args String[]) : void in class org.apache.jmeter.protocol.http.control.HttpMirrorServer
974a3e85fd76039adbb34a5682bb522807e79e7f;Extract Method;Extract Method	private setLogLevel(parser CLArgsParser) : void extracted from public main(args String[]) : void in class org.apache.jmeter.protocol.http.control.HttpMirrorServer
974a3e85fd76039adbb34a5682bb522807e79e7f;Rename Variable;Rename Variable	parser : CLArgsParser to clArgsParser : CLArgsParser in method public main(args String[]) : void in class org.apache.jmeter.protocol.http.control.HttpMirrorServer
974a3e85fd76039adbb34a5682bb522807e79e7f;Rename Attribute;Rename Attribute	running : boolean to isRunning : boolean in class org.apache.jmeter.protocol.http.control.HttpMirrorServer
